id,stableford_score,sandy,golf_round_id,hole_id,player_id,handicap_id,strokes,match_play_result,team
97,2,0,1,25,2,1,3,,
98,2,0,1,26,2,1,5,,
99,2,0,1,27,2,1,4,,
100,2,0,1,28,2,1,5,,
101,2,0,1,29,2,1,3,,
102,3,0,1,30,2,1,4,,
103,3,0,1,31,2,1,5,,
104,0,0,1,32,2,1,6,,
105,1,0,1,33,2,1,5,,
106,4,0,1,34,2,1,2,,
107,3,0,1,35,2,1,4,,
108,3,0,1,36,2,1,4,,
109,1,0,2,37,2,1,6,,
110,3,0,2,38,2,1,4,,
111,2,0,2,39,2,1,3,,
112,0,0,2,40,2,1,7,,
113,1,0,2,41,2,1,6,,
114,2,0,2,42,2,1,3,,
115,3,0,2,43,2,1,4,,
116,3,0,2,44,2,1,4,,
117,1,0,2,45,2,1,5,,
118,2,0,2,46,2,1,5,,
119,2,0,2,47,2,1,5,,
120,2,0,2,48,2,1,5,,
121,2,0,2,49,2,1,3,,
122,3,0,2,50,2,1,4,,
123,3,0,2,51,2,1,4,,
124,2,0,2,52,2,1,5,,
125,1,0,2,53,2,1,4,,
126,1,0,2,54,2,1,5,,
127,1,0,3,37,2,1,6,,
128,3,0,3,38,2,1,4,,
129,2,0,3,39,2,1,3,,
130,3,0,3,40,2,1,4,,
131,2,0,3,41,2,1,5,,
132,2,0,3,42,2,1,3,,
133,3,0,3,43,2,1,4,,
134,0,0,3,44,2,1,7,,
135,2,0,3,45,2,1,4,,
136,2,0,3,46,2,1,5,,
137,2,0,3,47,2,1,5,,
138,3,0,3,48,2,1,4,,
139,2,0,3,49,2,1,3,,
140,1,0,3,50,2,1,6,,
141,2,0,3,51,2,1,5,,
142,0,0,3,52,2,1,7,,
143,2,0,3,53,2,1,3,,
144,2,0,3,54,2,1,4,,
145,2,0,4,55,2,1,5,,
146,2,0,4,56,2,1,5,,
147,1,0,4,57,2,1,4,,
148,3,0,4,58,2,1,4,,
149,3,0,4,59,2,1,4,,
150,2,0,4,60,2,1,3,,
151,3,0,4,61,2,1,4,,
152,3,0,4,62,2,1,4,,
153,1,0,4,63,2,1,5,,
154,3,0,4,64,2,1,4,,
155,1,0,4,65,2,1,6,,
156,4,0,4,66,2,1,3,,
157,2,0,4,67,2,1,3,,
158,1,0,4,68,2,1,6,,
159,1,0,4,69,2,1,6,,
160,2,0,4,70,2,1,5,,
161,2,0,4,71,2,1,3,,
162,1,0,4,72,2,1,5,,
163,2,0,5,19,2,1,5,,
164,2,0,5,20,2,1,3,,
165,3,0,5,21,2,1,3,,
166,3,0,5,22,2,1,5,,
167,1,0,5,23,2,1,5,,
168,2,0,5,24,2,1,6,,
169,1,0,5,25,2,1,4,,
170,3,0,5,26,2,1,4,,
171,1,0,5,27,2,1,5,,
172,1,0,5,28,2,1,6,,
173,2,0,5,29,2,1,3,,
174,1,0,5,30,2,1,6,,
175,0,0,5,31,2,1,8,,
176,1,0,5,32,2,1,5,,
177,2,0,5,33,2,1,4,,
178,2,0,5,34,2,1,3,,
179,0,0,5,35,2,1,7,,
180,1,0,5,36,2,1,6,,
181,0,0,1,19,3,3,8,,
182,2,0,1,20,3,3,4,,
183,1,0,1,21,3,3,6,,
184,0,0,1,22,3,3,10,,
185,0,0,1,23,3,3,7,,
186,2,0,1,24,3,3,7,,
187,3,0,1,25,3,3,3,,
188,2,0,1,26,3,3,6,,
189,2,0,1,27,3,3,5,,
190,1,0,1,28,3,3,6,,
191,4,0,1,29,3,3,2,,
192,1,0,1,30,3,3,7,,
193,2,0,1,31,3,3,7,,
194,2,0,1,32,3,3,5,,
195,1,0,1,33,3,3,6,,
196,3,0,1,34,3,3,3,,
197,1,0,1,35,3,3,7,,
198,0,0,1,36,3,3,8,,
199,0,0,2,37,3,3,8,,
200,1,0,2,38,3,3,7,,
201,0,0,2,39,3,3,7,,
202,0,0,2,40,3,3,8,,
203,1,0,2,41,3,3,7,,
204,2,0,2,42,3,3,4,,
205,1,0,2,43,3,3,7,,
206,0,0,2,44,3,3,9,,
207,0,0,2,45,3,3,7,,
208,3,0,2,46,3,3,5,,
209,3,0,2,47,3,3,5,,
210,0,0,2,48,3,3,8,,
211,2,0,2,49,3,3,4,,
212,4,0,2,50,3,3,4,,
213,2,0,2,51,3,3,6,,
214,0,0,2,52,3,3,8,,
215,2,0,2,53,3,3,4,,
216,1,0,2,54,3,3,6,,
217,0,0,3,37,3,3,8,,
218,1,0,3,38,3,3,7,,
219,3,0,3,39,3,3,3,,
220,2,0,3,40,3,3,6,,
221,2,0,3,41,3,3,6,,
222,3,0,3,42,3,3,3,,
223,2,0,3,43,3,3,6,,
224,3,0,3,44,3,3,5,,
225,2,0,3,45,3,3,5,,
226,2,0,3,46,3,3,6,,
227,1,0,3,47,3,3,7,,
228,0,0,3,48,3,3,7,,
229,3,0,3,49,3,3,3,,
230,4,0,3,50,3,3,4,,
231,1,0,3,51,3,3,7,,
232,3,0,3,52,3,3,5,,
233,2,0,3,53,3,3,4,,
234,1,0,3,54,3,3,6,,
235,0,0,4,55,3,3,8,,
236,3,0,4,56,3,3,4,,
237,0,0,4,57,3,3,6,,
238,3,0,4,58,3,3,5,,
239,0,0,4,59,3,3,8,,
240,1,0,4,60,3,3,5,,
241,1,0,4,61,3,3,7,,
242,1,0,4,62,3,3,7,,
243,0,0,4,63,3,3,7,,
244,1,0,4,64,3,3,7,,
245,3,0,4,65,3,3,5,,
246,3,0,4,66,3,3,4,,
247,0,0,4,67,3,3,6,,
248,2,0,4,68,3,3,6,,
249,3,0,4,69,3,3,5,,
250,0,0,4,70,3,3,8,,
251,1,0,4,71,3,3,5,,
252,1,0,4,72,3,3,6,,
253,1,0,5,19,3,3,7,,
254,0,0,5,20,3,3,6,,
255,2,0,5,21,3,3,5,,
256,1,0,5,22,3,3,8,,
257,1,0,5,23,3,3,6,,
258,5,0,5,24,3,3,4,,
259,3,0,5,25,3,3,3,,
260,4,0,5,26,3,3,4,,
261,3,0,5,27,3,3,4,,
262,2,0,5,28,3,3,5,,
263,2,0,5,29,3,3,4,,
264,1,0,5,30,3,3,7,,
265,2,0,5,31,3,3,7,,
266,0,0,5,32,3,3,7,,
267,0,0,5,33,3,3,7,,
268,2,0,5,34,3,3,4,,
269,4,0,5,35,3,3,4,,
270,0,0,5,36,3,3,9,,
271,2,0,1,19,4,2,5,,
272,2,0,1,20,4,2,4,,
273,2,0,1,21,4,2,5,,
274,0,0,1,22,4,2,9,,
275,2,0,1,23,4,2,5,,
276,3,0,1,24,4,2,5,,
277,2,0,1,25,4,2,4,,
278,0,0,1,26,4,2,7,,
279,0,0,1,27,4,2,7,,
280,1,0,1,28,4,2,6,,
281,4,0,1,29,4,2,2,,
282,0,0,1,30,4,2,7,,
283,0,0,1,31,4,2,8,,
284,0,0,1,32,4,2,7,,
285,3,0,1,33,4,2,4,,
286,3,0,1,34,4,2,3,,
287,0,0,1,35,4,2,7,,
288,4,0,1,36,4,2,4,,
289,0,0,2,37,4,2,8,,
290,2,0,2,38,4,2,5,,
291,2,0,2,39,4,2,4,,
292,1,0,2,40,4,2,6,,
293,2,0,2,41,4,2,6,,
294,2,0,2,42,4,2,4,,
295,2,0,2,43,4,2,5,,
296,2,0,2,44,4,2,5,,
297,2,0,2,45,4,2,5,,
298,0,0,2,46,4,2,7,,
299,1,0,2,47,4,2,7,,
300,1,0,2,48,4,2,6,,
301,2,0,2,49,4,2,4,,
302,2,0,2,50,4,2,5,,
303,0,0,2,51,4,2,8,,
304,4,0,2,52,4,2,4,,
305,2,0,2,53,4,2,4,,
306,2,0,2,54,4,2,5,,
307,0,0,3,37,4,2,8,,
308,1,0,3,38,4,2,6,,
309,2,0,3,39,4,2,4,,
310,3,0,3,40,4,2,4,,
311,3,0,3,41,4,2,5,,
312,1,0,3,42,4,2,5,,
313,2,0,3,43,4,2,5,,
314,2,0,3,44,4,2,5,,
315,1,0,3,45,4,2,6,,
316,3,0,3,46,4,2,4,,
317,2,0,3,47,4,2,6,,
318,1,0,3,48,4,2,6,,
319,4,0,3,49,4,2,2,,
320,3,0,3,50,4,2,4,,
321,0,0,3,51,4,2,7,,
322,0,0,3,52,4,2,8,,
323,4,0,3,53,4,2,2,,
324,0,0,3,54,4,2,7,,
325,1,0,4,55,4,2,7,,
326,3,0,4,56,4,2,4,,
327,3,0,4,57,4,2,3,,
328,0,0,4,58,4,2,7,,
329,0,0,4,59,4,2,8,,
330,1,0,4,60,4,2,5,,
331,3,0,4,61,4,2,4,,
332,1,0,4,62,4,2,6,,
333,1,0,4,63,4,2,6,,
334,3,0,4,64,4,2,4,,
335,3,0,4,65,4,2,5,,
336,0,0,4,66,4,2,7,,
337,1,0,4,67,4,2,4,,
338,2,0,4,68,4,2,5,,
339,1,0,4,69,4,2,6,,
340,2,0,4,70,4,2,6,,
341,2,0,4,71,4,2,4,,
342,0,0,4,72,4,2,7,,
343,2,0,5,19,4,2,5,,
344,2,0,5,20,4,2,4,,
345,1,0,5,21,4,2,6,,
346,2,0,5,22,4,2,6,,
347,0,0,5,23,4,2,7,,
348,3,0,5,24,4,2,5,,
349,3,0,5,25,4,2,3,,
350,2,0,5,26,4,2,5,,
351,1,0,5,27,4,2,6,,
352,2,0,5,28,4,2,5,,
353,0,0,5,29,4,2,6,,
354,1,0,5,30,4,2,6,,
355,0,0,5,31,4,2,8,,
356,2,0,5,32,4,2,5,,
357,2,0,5,33,4,2,5,,
358,2,0,5,34,4,2,4,,
359,2,0,5,35,4,2,5,,
360,3,0,5,36,4,2,5,,
361,3,0,6,19,1,5,4,,
362,1,0,6,20,1,5,5,,
363,4,0,6,21,1,5,3,,
364,0,0,6,22,1,5,8,,
365,2,0,6,23,1,5,5,,
366,3,0,6,24,1,5,5,,
367,0,0,6,25,1,5,6,,
368,4,0,6,26,1,5,4,,
369,2,0,6,27,1,5,5,,
370,2,0,6,28,1,5,5,,
371,3,0,6,29,1,5,3,,
372,0,0,6,30,1,5,7,,
373,3,0,6,31,1,5,5,,
374,1,0,6,32,1,5,6,,
375,2,0,6,33,1,5,5,,
376,3,0,6,34,1,5,3,,
377,3,0,6,35,1,5,4,,
378,0,0,6,36,1,5,8,,
379,3,0,7,37,1,5,5,,
380,0,0,7,38,1,5,7,,
381,0,0,7,39,1,5,6,,
382,1,0,7,40,1,5,6,,
383,0,0,7,41,1,5,8,,
384,3,0,7,42,1,5,3,,
385,3,0,7,43,1,5,4,,
386,3,0,7,44,1,5,5,,
387,1,0,7,45,1,5,6,,
388,1,0,7,46,1,5,6,,
389,2,0,7,47,1,5,6,,
390,1,0,7,48,1,5,6,,
391,2,0,7,49,1,5,4,,
392,3,0,7,50,1,5,4,,
393,0,0,7,51,1,5,7,,
394,2,0,7,52,1,5,6,,
395,2,0,7,53,1,5,4,,
396,1,0,7,54,1,5,6,,
397,1,0,8,19,1,5,6,,
398,0,0,8,20,1,5,6,,
399,2,0,8,21,1,5,5,,
400,2,0,8,22,1,5,6,,
401,3,0,8,23,1,5,4,,
402,2,0,8,24,1,5,6,,
403,3,0,8,25,1,5,3,,
404,1,0,8,26,1,5,7,,
405,3,0,8,27,1,5,4,,
406,1,0,8,28,1,5,6,,
407,4,0,8,29,1,5,2,,
408,1,0,8,30,1,5,6,,
409,1,0,8,31,1,5,7,,
410,0,0,8,32,1,5,7,,
411,3,0,8,33,1,5,4,,
412,1,0,8,34,1,5,5,,
413,3,0,8,35,1,5,4,,
414,2,0,8,36,1,5,6,,
415,3,0,9,55,1,5,5,,
416,3,0,9,56,1,5,4,,
417,1,0,9,57,1,5,5,,
418,2,0,9,58,1,5,5,,
419,2,0,9,59,1,5,6,,
420,3,0,9,60,1,5,3,,
421,2,0,9,61,1,5,5,,
422,3,0,9,62,1,5,5,,
423,3,0,9,63,1,5,4,,
424,0,0,9,64,1,5,7,,
425,3,0,9,65,1,5,5,,
426,2,0,9,66,1,5,5,,
427,3,0,9,67,1,5,3,,
428,0,0,9,68,1,5,7,,
429,2,0,9,69,1,5,5,,
430,3,0,9,70,1,5,5,,
431,2,0,9,71,1,5,4,,
432,2,0,9,72,1,5,5,,
433,3,0,10,19,1,5,4,,
434,1,0,10,20,1,5,5,,
435,2,0,10,21,1,5,5,,
436,0,0,10,22,1,5,8,,
437,1,0,10,23,1,5,6,,
438,1,0,10,24,1,5,7,,
439,2,0,10,25,1,5,4,,
440,4,0,10,26,1,5,4,,
441,1,0,10,27,1,5,6,,
442,2,0,10,28,1,5,5,,
443,3,0,10,29,1,5,3,,
444,3,0,10,30,1,5,4,,
445,2,0,10,31,1,5,6,,
446,0,0,10,32,1,5,7,,
447,5,0,10,33,1,5,2,,
448,0,0,10,34,1,5,6,,
449,2,0,10,35,1,5,5,,
450,0,0,10,36,1,5,8,,
451,1,0,6,19,2,8,5,,
452,2,0,6,20,2,8,3,,
453,2,0,6,21,2,8,4,,
454,2,0,6,22,2,8,6,,
455,3,0,6,23,2,8,3,,
456,3,0,6,24,2,8,5,,
457,2,0,6,25,2,8,3,,
458,2,0,6,26,2,8,5,,
459,2,0,6,27,2,8,4,,
460,1,0,6,28,2,8,5,,
461,2,0,6,29,2,8,3,,
462,2,0,6,30,2,8,5,,
463,3,0,6,31,2,8,5,,
464,2,0,6,32,2,8,4,,
465,3,0,6,33,2,8,3,,
466,2,0,6,34,2,8,3,,
467,3,0,6,35,2,8,4,,
468,1,0,6,36,2,8,6,,
469,2,0,7,37,2,8,5,,
470,0,0,7,38,2,8,7,,
471,1,0,7,39,2,8,4,,
472,0,0,7,40,2,8,7,,
473,2,0,7,41,2,8,5,,
474,1,0,7,42,2,8,4,,
475,3,0,7,43,2,8,4,,
476,1,0,7,44,2,8,6,,
477,2,0,7,45,2,8,4,,
478,2,0,7,46,2,8,5,,
479,2,0,7,47,2,8,5,,
480,0,0,7,48,2,8,6,,
481,1,0,7,49,2,8,4,,
482,0,0,7,50,2,8,7,,
483,3,0,7,51,2,8,4,,
484,2,0,7,52,2,8,5,,
485,2,0,7,53,2,8,3,,
486,1,0,7,54,2,8,5,,
487,0,0,8,19,2,8,6,,
488,0,0,8,20,2,8,6,,
489,3,0,8,21,2,8,3,,
490,1,0,8,22,2,8,7,,
491,1,0,8,23,2,8,5,,
492,1,0,8,24,2,8,7,,
493,2,0,8,25,2,8,3,,
494,1,0,8,26,2,8,6,,
495,2,0,8,27,2,8,4,,
496,0,0,8,28,2,8,7,,
497,2,0,8,29,2,8,3,,
498,1,0,8,30,2,8,6,,
499,2,0,8,31,2,8,6,,
500,0,0,8,32,2,8,6,,
501,2,0,8,33,2,8,4,,
502,2,0,8,34,2,8,3,,
503,3,0,8,35,2,8,4,,
504,2,0,8,36,2,8,5,,
505,2,0,9,55,2,8,5,,
506,1,0,9,56,2,8,5,,
507,2,0,9,57,2,8,3,,
508,3,0,9,58,2,8,4,,
509,4,0,9,59,2,8,3,,
510,0,0,9,60,2,8,5,,
511,3,0,9,61,2,8,4,,
512,3,0,9,62,2,8,4,,
513,3,0,9,63,2,8,3,,
514,2,0,9,64,2,8,5,,
515,2,0,9,65,2,8,5,,
516,1,0,9,66,2,8,5,,
517,2,0,9,67,2,8,3,,
518,3,0,9,68,2,8,4,,
519,4,0,9,69,2,8,3,,
520,2,0,9,70,2,8,5,,
521,2,0,9,71,2,8,3,,
522,2,0,9,72,2,8,4,,
523,1,0,10,19,2,8,5,,
524,0,0,10,20,2,8,5,,
525,3,0,10,21,2,8,3,,
526,0,0,10,22,2,8,8,,
527,0,0,10,23,2,8,6,,
528,3,0,10,24,2,8,5,,
529,1,0,10,25,2,8,4,,
530,1,0,10,26,2,8,6,,
531,1,0,10,27,2,8,5,,
532,1,0,10,28,2,8,5,,
533,1,0,10,29,2,8,4,,
534,1,0,10,30,2,8,6,,
535,3,0,10,31,2,8,5,,
536,2,0,10,32,2,8,4,,
537,1,0,10,33,2,8,5,,
538,2,0,10,34,2,8,3,,
539,2,0,10,35,2,8,5,,
540,3,0,10,36,2,8,4,,
541,1,0,6,19,3,6,7,,
542,0,0,6,20,3,6,7,,
543,0,0,6,21,3,6,8,,
544,1,0,6,22,3,6,8,,
545,0,0,6,23,3,6,7,,
546,3,0,6,24,3,6,6,,
547,2,0,6,25,3,6,4,,
548,3,0,6,26,3,6,5,,
549,3,0,6,27,3,6,4,,
550,3,0,6,28,3,6,4,,
551,3,0,6,29,3,6,3,,
552,3,0,6,30,3,6,5,,
553,0,0,6,31,3,6,9,,
554,2,0,6,32,3,6,5,,
555,1,0,6,33,3,6,6,,
556,2,0,6,34,3,6,4,,
557,3,0,6,35,3,6,5,,
558,0,0,6,36,3,6,9,,
559,2,0,7,37,3,6,6,,
560,3,0,7,38,3,6,5,,
561,0,0,7,39,3,6,6,,
562,2,0,7,40,3,6,6,,
563,2,0,7,41,3,6,6,,
564,2,0,7,42,3,6,4,,
565,4,0,7,43,3,6,4,,
566,1,0,7,44,3,6,7,,
567,0,0,7,45,3,6,7,,
568,1,0,7,46,3,6,7,,
569,2,0,7,47,3,6,6,,
570,2,0,7,48,3,6,5,,
571,1,0,7,49,3,6,5,,
572,0,0,7,50,3,6,8,,
573,0,0,7,51,3,6,8,,
574,2,0,7,52,3,6,6,,
575,2,0,7,53,3,6,4,,
576,0,0,7,54,3,6,7,,
577,0,0,8,19,3,6,8,,
578,3,0,8,20,3,6,3,,
579,2,0,8,21,3,6,5,,
580,2,0,8,22,3,6,7,,
581,3,0,8,23,3,6,4,,
582,4,0,8,24,3,6,5,,
583,3,0,8,25,3,6,3,,
584,4,0,8,26,3,6,4,,
585,3,0,8,27,3,6,4,,
586,2,0,8,28,3,6,5,,
587,0,0,8,29,3,6,6,,
588,3,0,8,30,3,6,5,,
589,1,0,8,31,3,6,8,,
590,1,0,8,32,3,6,6,,
591,0,0,8,33,3,6,8,,
592,2,0,8,34,3,6,4,,
593,0,0,8,35,3,6,8,,
594,0,0,8,36,3,6,9,,
595,4,0,9,55,3,6,4,,
596,3,0,9,56,3,6,4,,
597,1,0,9,57,3,6,5,,
598,3,0,9,58,3,6,5,,
599,1,0,9,59,3,6,7,,
600,3,0,9,60,3,6,3,,
601,3,0,9,61,3,6,5,,
602,3,0,9,62,3,6,5,,
603,2,0,9,63,3,6,5,,
604,2,0,9,64,3,6,6,,
605,3,0,9,65,3,6,5,,
606,2,0,9,66,3,6,5,,
607,4,0,9,67,3,6,2,,
608,1,0,9,68,3,6,7,,
609,3,0,9,69,3,6,5,,
610,1,0,9,70,3,6,7,,
611,3,0,9,71,3,6,3,,
612,2,0,9,72,3,6,5,,
613,2,0,10,19,3,6,6,,
614,3,0,10,20,3,6,3,,
615,3,0,10,21,3,6,4,,
616,0,0,10,22,3,6,9,,
617,1,0,10,23,3,6,6,,
618,1,0,10,24,3,6,8,,
619,3,0,10,25,3,6,3,,
620,1,0,10,26,3,6,7,,
621,0,0,10,27,3,6,8,,
622,1,0,10,28,3,6,6,,
623,2,0,10,29,3,6,4,,
624,3,0,10,30,3,6,5,,
625,3,0,10,31,3,6,6,,
626,1,0,10,32,3,6,6,,
627,4,0,10,33,3,6,3,,
628,2,0,10,34,3,6,4,,
629,2,0,10,35,3,6,6,,
630,1,0,10,36,3,6,7,,
631,0,0,6,19,4,7,7,,
632,1,0,6,20,4,7,4,,
633,0,0,6,21,4,7,7,,
634,0,0,6,22,4,7,8,,
635,2,0,6,23,4,7,5,,
636,2,0,6,24,4,7,6,,
637,1,0,6,25,4,7,5,,
638,0,0,6,26,4,7,7,,
639,3,0,6,27,4,7,4,,
640,3,0,6,28,4,7,4,,
641,0,0,6,29,4,7,6,,
642,3,0,6,30,4,7,4,,
643,1,0,6,31,4,7,7,,
644,2,0,6,32,4,7,5,,
645,3,0,6,33,4,7,4,,
646,0,0,6,34,4,7,5,,
647,2,0,6,35,4,7,5,,
648,2,0,6,36,4,7,6,,
649,2,0,7,37,4,7,6,,
650,2,0,7,38,4,7,5,,
651,3,0,7,39,4,7,3,,
652,3,0,7,40,4,7,4,,
653,2,0,7,41,4,7,5,,
654,0,0,7,42,4,7,6,,
655,0,0,7,43,4,7,7,,
656,3,0,7,44,4,7,4,,
657,1,0,7,45,4,7,6,,
658,0,0,7,46,4,7,7,,
659,1,0,7,47,4,7,7,,
660,0,0,7,48,4,7,7,,
661,1,0,7,49,4,7,4,,
662,0,0,7,50,4,7,7,,
663,0,0,7,51,4,7,7,,
664,1,0,7,52,4,7,7,,
665,2,0,7,53,4,7,4,,
666,2,0,7,54,4,7,5,,
667,2,0,8,19,4,7,5,,
668,2,0,8,20,4,7,3,,
669,2,0,8,21,4,7,5,,
670,0,0,8,22,4,7,8,,
671,2,0,8,23,4,7,5,,
672,1,0,8,24,4,7,7,,
673,2,0,8,25,4,7,4,,
674,2,0,8,26,4,7,5,,
675,3,0,8,27,4,7,4,,
676,1,0,8,28,4,7,6,,
677,1,0,8,29,4,7,5,,
678,0,0,8,30,4,7,7,,
679,2,0,8,31,4,7,6,,
680,3,0,8,32,4,7,4,,
681,3,0,8,33,4,7,4,,
682,1,0,8,34,4,7,4,,
683,0,0,8,35,4,7,7,,
684,2,0,8,36,4,7,6,,
685,2,0,9,55,4,7,6,,
686,4,0,9,56,4,7,3,,
687,1,0,9,57,4,7,5,,
688,2,0,9,58,4,7,5,,
689,0,0,9,59,4,7,7,,
690,3,0,9,60,4,7,3,,
691,0,0,9,61,4,7,7,,
692,3,0,9,62,4,7,4,,
693,3,0,9,63,4,7,4,,
694,2,0,9,64,4,7,5,,
695,2,0,9,65,4,7,6,,
696,3,0,9,66,4,7,4,,
697,2,0,9,67,4,7,3,,
698,3,0,9,68,4,7,4,,
699,2,0,9,69,4,7,5,,
700,3,0,9,70,4,7,5,,
701,1,0,9,71,4,7,4,,
702,2,0,9,72,4,7,5,,
703,1,0,10,19,4,7,6,,
704,1,0,10,20,4,7,4,,
705,0,0,10,21,4,7,7,,
706,1,0,10,22,4,7,7,,
707,0,0,10,23,4,7,7,,
708,0,0,10,24,4,7,8,,
709,3,0,10,25,4,7,3,,
710,0,0,10,26,4,7,7,,
711,3,0,10,27,4,7,4,,
712,1,0,10,28,4,7,6,,
713,3,0,10,29,4,7,3,,
714,2,0,10,30,4,7,5,,
715,3,0,10,31,4,7,5,,
716,2,0,10,32,4,7,5,,
717,3,0,10,33,4,7,4,,
718,2,0,10,34,4,7,3,,
719,1,0,10,35,4,7,6,,
720,4,0,10,36,4,7,4,,
1769,2,0,16,307,1,118,5,,
1770,0,0,16,308,1,118,7,,
1771,4,0,16,309,1,118,2,,
1772,2,0,16,310,1,118,5,,
1773,2,0,16,311,1,118,6,,
1774,3,0,16,312,1,118,3,,
1775,2,0,16,313,1,118,5,,
1776,1,0,16,314,1,118,6,,
1777,3,0,16,315,1,118,5,,
1778,1,0,16,316,1,118,6,,
1779,2,0,16,317,1,118,5,,
1780,2,0,16,318,1,118,4,,
1781,2,0,16,319,1,118,5,,
1782,4,0,16,320,1,118,4,,
1783,1,0,16,321,1,118,6,,
1784,3,0,16,322,1,118,4,,
1785,2,0,16,323,1,118,4,,
1786,2,0,16,324,1,118,6,,
1787,3,0,16,307,3,119,4,,
1788,1,0,16,308,3,119,6,,
1789,2,0,16,309,3,119,4,,
1790,2,0,16,310,3,119,6,,
1791,1,0,16,311,3,119,7,,
1792,2,0,16,312,3,119,4,,
1793,1,0,16,313,3,119,6,,
1794,1,1,16,314,3,119,7,,
1795,2,0,16,315,3,119,6,,
1796,3,0,16,316,3,119,5,,
1797,3,0,16,317,3,119,4,,
1798,2,0,16,318,3,119,4,,
1799,3,0,16,319,3,119,5,,
1800,1,0,16,320,3,119,7,,
1801,2,0,16,321,3,119,6,,
1802,2,0,16,322,3,119,5,,
1803,3,0,16,323,3,119,3,,
1804,3,0,16,324,3,119,5,,
1805,0,0,16,307,4,120,6,,
1806,4,0,16,308,4,120,3,,
1807,1,0,16,309,4,120,5,,
1808,0,0,16,310,4,120,7,,
1809,3,0,16,311,4,120,5,,
1810,2,0,16,312,4,120,3,,
1811,0,0,16,313,4,120,7,,
1812,1,0,16,314,4,120,6,,
1813,2,0,16,315,4,120,6,,
1814,1,0,16,316,4,120,6,,
1815,1,0,16,317,4,120,6,,
1816,1,0,16,318,4,120,5,,
1817,1,0,16,319,4,120,6,,
1818,2,0,16,320,4,120,6,,
1819,3,0,16,321,4,120,4,,
1820,2,0,16,322,4,120,5,,
1821,2,0,16,323,4,120,3,,
1822,1,0,16,324,4,120,7,,
1895,1,0,18,343,1,130,6,,
1896,0,0,18,344,1,130,6,,
1897,2,0,18,345,1,130,5,,
1898,2,0,18,346,1,130,3,,
1899,1,0,18,347,1,130,6,,
1900,0,0,18,348,1,130,7,,
1901,2,0,18,349,1,130,5,,
1902,4,0,18,350,1,130,2,,
1903,0,0,18,351,1,130,7,,
1904,1,0,18,352,1,130,5,,
1905,1,0,18,353,1,130,5,,
1906,2,0,18,354,1,130,4,,
1907,0,0,18,355,1,130,7,,
1908,3,0,18,356,1,130,4,,
1909,2,0,18,357,1,130,5,,
1910,2,0,18,358,1,130,4,,
1911,3,0,18,359,1,130,3,,
1912,2,0,18,360,1,130,5,,
1913,3,0,18,343,4,131,4,,
1914,1,0,18,344,4,131,5,,
1915,0,0,18,345,4,131,7,,
1916,2,0,18,346,4,131,3,,
1917,2,0,18,347,4,131,5,,
1918,0,0,18,348,4,131,7,,
1919,1,0,18,349,4,131,6,,
1920,0,0,18,350,4,131,6,,
1921,1,0,18,351,4,131,5,,
1922,3,0,18,352,4,131,3,,
1923,0,0,18,353,4,131,6,,
1924,0,0,18,354,4,131,5,,
1925,1,0,18,355,4,131,6,,
1926,2,0,18,356,4,131,5,,
1927,1,0,18,357,4,131,5,,
1928,1,0,18,358,4,131,5,,
1929,2,0,18,359,4,131,4,,
1930,3,0,18,360,4,131,4,,
1931,1,0,18,343,6,132,7,,
1932,2,0,18,344,6,132,5,,
1933,2,0,18,345,6,132,6,,
1934,2,0,18,346,6,132,4,,
1935,2,0,18,347,6,132,6,,
1936,0,0,18,348,6,132,9,,
1937,0,0,18,349,6,132,9,,
1938,3,0,18,350,6,132,4,,
1939,0,0,18,351,6,132,8,,
1940,0,0,18,352,6,132,7,,
1941,2,0,18,353,6,132,5,,
1942,3,0,18,354,6,132,4,,
1943,2,0,18,355,6,132,6,,
1944,3,0,18,356,6,132,5,,
1945,2,0,18,357,6,132,5,,
1946,0,1,18,358,6,132,8,,
1947,2,0,18,359,6,132,5,,
1948,2,0,18,360,6,132,6,,
1949,0,1,18,343,7,133,7,,
1950,3,0,18,344,7,133,3,,
1951,1,0,18,345,7,133,6,,
1952,1,0,18,346,7,133,5,,
1953,0,0,18,347,7,133,8,,
1954,0,0,18,348,7,133,8,,
1955,1,0,18,349,7,133,6,,
1956,1,0,18,350,7,133,5,,
1957,0,0,18,351,7,133,7,,
1958,1,0,18,352,7,133,5,,
1959,2,0,18,353,7,133,5,,
1960,3,1,18,354,7,133,3,,
1961,1,0,18,355,7,133,6,,
1962,3,0,18,356,7,133,4,,
1963,1,0,18,357,7,133,6,,
1964,3,0,18,358,7,133,4,,
1965,3,0,18,359,7,133,3,,
1966,2,0,18,360,7,133,5,,
2039,0,0,20,343,1,134,7,,
2040,1,0,20,344,1,134,5,,
2041,2,0,20,345,1,134,5,,
2042,2,0,20,346,1,134,3,,
2043,3,0,20,347,1,134,4,,
2044,1,0,20,348,1,134,6,,
2045,4,0,20,349,1,134,3,,
2046,3,0,20,350,1,134,3,,
2047,0,0,20,351,1,134,7,,
2048,3,0,20,352,1,134,3,,
2049,1,0,20,353,1,134,5,,
2050,2,0,20,354,1,134,4,,
2051,3,0,20,355,1,134,4,,
2052,3,0,20,356,1,134,4,,
2053,1,0,20,357,1,134,6,,
2054,0,0,20,358,1,134,7,,
2055,3,0,20,359,1,134,3,,
